timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,function_code,unit_id,protocol_id,flags,length,transaction_id,payload,malicious
2025-09-30 13:33:32.743100,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:32.758980,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49180,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:32.854011,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:32.854476,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:33.070804,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:33.165299,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:33.165660,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:33.367440,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:33.478274,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:33.478704,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:33.570535,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49180,172.27.224.250,502,3,1,0,0x0018,66,1567,0000000a,0
2025-09-30 13:33:33.570760,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49180,3,1,0,0x0018,83,1567,140000000000000000000000000020000000000000,0
2025-09-30 13:33:33.695086,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:33.696972,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,38326,172.27.224.250,502,6,1,0,0x0018,78,1109,00060020,0
2025-09-30 13:33:33.697149,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,38326,6,1,0,0x0018,78,1109,00060020,0
2025-09-30 13:33:33.697354,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,38326,172.27.224.250,502,,,,0x0010,66,,,0
2025-09-30 13:33:33.788487,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49180,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:33.790902,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:33.790902,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:34.006684,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:34.102927,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
